,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price_m2,month,median_price_m2_by_month_zipcode_condition,status,buy_price,sell_price
19546,19546,7105600085,2014-10-09,500000.0,3,2,1730,13040,1,0,4,1290,440,1988,1900,98052,47.6809,-122.119,412.7300613496933,10,636.0545454545454,buy,500000.0,0.0
19547,19547,1237500540,2014-10-21,225000.0,3,1,1370,10866,1,0,4,1370,0,1945,1900,98052,47.6774,-122.164,222.8879072335726,10,636.0545454545454,sell,225000.0,6911368.69090909
19548,19548,5422570760,2014-10-14,445000.0,3,1,1850,7056,2,0,4,1850,0,1979,1900,98052,47.6602,-122.13,678.8520408163265,10,636.0545454545454,not buy,0.0,0.0
19549,19549,1313000710,2014-10-03,652000.0,3,2,1920,9600,1,0,4,1560,360,1968,1900,98052,47.6341,-122.103,731.055,10,636.0545454545454,not buy,0.0,0.0
19550,19550,2525059134,2014-10-16,500000.0,2,1,1760,12000,1,0,4,1760,0,1964,1900,98052,47.6288,-122.109,448.5,10,636.0545454545454,not buy,0.0,0.0
19551,19551,5422560660,2014-10-30,407000.0,2,2,1700,6635,2,0,4,1700,0,1976,1900,98052,47.6655,-122.13,660.2785229841749,10,636.0545454545454,not buy,0.0,0.0
19552,19552,9512500380,2014-10-10,455000.0,3,1,1270,7700,1,0,4,1270,0,1968,1900,98052,47.6711,-122.148,636.0545454545454,10,636.0545454545454,not buy,0.0,0.0
19553,19553,7199340480,2014-10-29,495000.0,3,2,1780,8050,1,0,4,1230,550,1979,1900,98052,47.6977,-122.126,661.8857142857142,10,636.0545454545454,not buy,0.0,0.0
19554,19554,1842390130,2014-10-24,650000.0,4,2,2620,19864,2,0,4,2620,0,1984,1900,98052,47.7014,-122.122,352.2251308900524,10,636.0545454545454,buy,650000.0,0.0
19555,19555,1036400100,2014-10-21,600000.0,4,2,2360,13500,1,0,4,1780,580,1973,1900,98052,47.6315,-122.103,478.4,10,636.0545454545454,not buy,0.0,0.0
19556,19556,1870400635,2015-03-11,805000.0,4,1,2360,4750,2,0,5,1660,700,1911,1900,98115,47.6729,-122.293,1824.2147368421051,3,1717.9470329499131,not buy,0.0,0.0
19557,19557,925049278,2015-03-04,607000.0,4,2,1490,4054,1,0,5,1490,0,1926,1900,98115,47.6744,-122.301,1611.679329057721,3,1717.9470329499131,not buy,0.0,0.0
19558,19558,8824900020,2015-03-27,937750.0,4,2,2580,3560,1,0,5,1710,870,1917,1900,98115,47.6753,-122.304,2835.3766853932584,3,1717.9470329499131,not buy,0.0,0.0
19559,19559,8928100205,2015-03-31,725000.0,3,2,1820,6324,1,0,5,910,910,1945,1900,98115,47.6823,-122.27,1234.0132827324476,3,1717.9470329499131,not buy,0.0,0.0
19560,19560,6205500280,2015-04-21,576000.0,3,1,1500,13891,1,0,4,1500,0,1951,1900,98005,47.5866,-122.175,446.3367648117486,4,704.308435675458,buy,576000.0,0.0
19561,19561,1089000190,2015-04-12,925000.0,4,2,2590,13894,2,0,4,2590,0,1975,1900,98005,47.6351,-122.165,716.6186843241687,4,704.308435675458,not buy,0.0,0.0
19562,19562,1153000040,2015-04-29,650000.0,4,2,2240,9934,1,0,4,1490,750,1968,1900,98005,47.6147,-122.166,704.308435675458,4,704.308435675458,not buy,0.0,0.0
19563,19563,1525059020,2015-04-10,925000.0,4,2,2910,48351,1,0,4,1910,1000,1967,1900,98005,47.6495,-122.164,205.92542036359123,4,704.308435675458,sell,925000.0,34054017.17334407
19564,19564,9560500105,2015-04-24,957000.0,4,2,2860,11545,1,0,4,1430,1430,1966,1900,98005,47.588,-122.168,892.2605456907752,4,704.308435675458,not buy,0.0,0.0
19565,19565,1672000020,2014-11-26,711800.0,4,2,2410,16650,1,0,4,2410,0,1965,1900,98006,47.5706,-122.163,460.16908108108106,11,604.9190082644628,not buy,0.0,0.0
19566,19566,3224510080,2014-11-20,805000.0,4,3,3350,23781,1,0,4,2020,1330,1979,1900,98006,47.56,-122.132,364.3673520878012,11,604.9190082644628,buy,805000.0,0.0
19567,19567,3459600440,2014-11-25,1310000.0,5,3,3650,16600,1,0,4,1860,1790,1978,1900,98006,47.56,-122.144,849.4481927710843,11,604.9190082644628,not buy,0.0,0.0
19568,19568,6071200400,2014-11-25,510000.0,4,2,2010,9075,1,0,4,1310,700,1959,1900,98006,47.553,-122.182,604.9190082644628,11,604.9190082644628,not buy,0.0,0.0
19569,19569,2424059116,2014-11-05,740000.0,3,2,3440,44374,2,0,4,2190,1250,1979,1900,98006,47.547,-122.111,179.50511560823904,11,604.9190082644628,sell,740000.0,26842676.072727274
19570,19570,2206500550,2014-11-17,375000.0,3,1,1040,9800,1,0,4,1040,0,1955,1900,98006,47.5765,-122.155,411.8877551020408,11,604.9190082644628,buy,375000.0,0.0
19571,19571,6071600450,2014-11-20,496600.0,4,2,2020,8400,1,0,4,1350,670,1961,1900,98006,47.5488,-122.171,636.3574285714285,11,604.9190082644628,not buy,0.0,0.0
19572,19572,9346960050,2014-11-07,660000.0,4,2,2290,9120,2,0,4,2290,0,1977,1900,98006,47.5613,-122.128,778.9736842105264,11,604.9190082644628,not buy,0.0,0.0
19573,19573,2600130020,2014-11-06,778000.0,3,3,2630,10156,1,0,4,2630,0,1987,1900,98006,47.5481,-122.156,824.5758172508861,11,604.9190082644628,not buy,0.0,0.0
19574,19574,3459410230,2014-11-11,590000.0,3,2,2490,8800,2,0,4,2490,0,1975,1900,98006,47.5666,-122.132,721.6772727272727,11,604.9190082644628,not buy,0.0,0.0
19575,19575,2600100110,2014-11-19,788000.0,4,2,2680,8778,2,0,4,2680,0,1977,1900,98006,47.5516,-122.161,966.282980177717,11,604.9190082644628,not buy,0.0,0.0
19576,19576,2141310580,2014-11-25,707000.0,4,2,2920,17023,1,0,4,1690,1230,1977,1900,98006,47.5585,-122.134,447.0509310932269,11,604.9190082644628,not buy,0.0,0.0
19577,19577,643300040,2014-11-04,481000.0,4,1,1920,9500,1,0,4,1470,450,1966,1900,98006,47.5683,-122.177,544.9983157894737,11,604.9190082644628,not buy,0.0,0.0
19578,19578,7821200307,2015-02-17,515000.0,2,1,970,3300,1,0,4,970,0,1916,1900,98103,47.6609,-122.343,1679.8363636363636,2,1490.6029411764705,not buy,0.0,0.0
19579,19579,3797001815,2015-02-17,532500.0,2,1,820,3000,1,0,4,820,0,1924,1900,98103,47.6842,-122.348,1910.61,2,1490.6029411764705,not buy,0.0,0.0
19580,19580,6430500291,2015-02-12,565000.0,3,1,1260,4080,1,0,4,1260,0,1928,1900,98103,47.6893,-122.354,1490.6029411764705,2,1490.6029411764705,not buy,0.0,0.0
19581,19581,1930301540,2015-02-23,390000.0,1,1,710,4000,1,0,4,610,100,1928,1900,98103,47.6562,-122.354,1049.49,2,1490.6029411764705,not buy,0.0,0.0
19582,19582,1529300410,2015-02-24,365000.0,2,1,870,5689,1,0,4,870,0,1948,1900,98103,47.6988,-122.351,690.6064334680963,2,1490.6029411764705,sell,365000.0,8480040.13235294
19583,19583,4083300620,2015-02-27,930000.0,3,1,2460,4240,1,0,4,1230,1230,1925,1900,98103,47.6593,-122.337,2360.971698113208,2,1490.6029411764705,not buy,0.0,0.0
19584,19584,1825049013,2015-02-13,560000.0,4,2,1380,4048,1,0,4,1380,0,1906,1900,98103,47.6583,-122.344,1489.090909090909,2,1490.6029411764705,not buy,0.0,0.0
19585,19585,2025700130,2015-01-29,269950.0,3,2,1510,6000,1,0,4,1150,360,1993,1900,98038,47.3484,-122.036,484.2903,1,335.20773004666745,not buy,0.0,0.0
19586,19586,2525310040,2015-01-29,206000.0,3,1,1060,10350,1,0,4,1060,0,1980,1900,98038,47.365,-122.028,214.24,1,335.20773004666745,buy,206000.0,0.0
19587,19587,1545803520,2015-01-26,251000.0,3,2,1650,7930,1,0,4,1650,0,1989,1900,98038,47.3617,-122.05,340.7016393442623,1,335.20773004666745,not buy,0.0,0.0
19588,19588,322069141,2015-01-14,462000.0,4,2,2640,47480,1,0,4,1590,1050,1979,1900,98038,47.4258,-122.021,104.73816343723674,1,335.20773004666745,sell,462000.0,15915663.02261577
19589,19589,2025700270,2015-01-22,260250.0,3,1,1490,8357,1,0,4,1490,0,1993,1900,98038,47.3473,-122.037,335.20773004666745,1,335.20773004666745,not buy,0.0,0.0
19590,19590,5088500210,2015-01-12,415000.0,4,2,2390,9968,1,0,4,1390,1000,1989,1900,98038,47.3706,-122.056,448.1400481540931,1,335.20773004666745,not buy,0.0,0.0
19591,19591,1545808960,2015-01-06,237500.0,3,2,1350,8960,1,0,4,1350,0,1986,1900,98038,47.3614,-122.045,285.31808035714283,1,335.20773004666745,not buy,0.0,0.0
19592,19592,4217400305,2015-03-31,1295000.0,4,2,3070,4000,2,0,4,2070,1000,1940,1900,98105,47.659,-122.281,3484.845,3,1779.50448,not buy,0.0,0.0
19593,19593,9191200490,2015-03-24,826600.0,4,3,3230,5000,1,0,4,1750,1480,1916,1900,98105,47.6702,-122.3,1779.50448,3,1779.50448,not buy,0.0,0.0
19594,19594,8819900055,2015-03-30,503000.0,2,1,870,4280,1,0,4,870,0,1921,1900,98105,47.6697,-122.29,1265.021495327103,3,1779.50448,not buy,0.0,0.0
19595,19595,9191201385,2015-03-01,505400.0,3,1,1640,3400,1,0,4,930,710,1926,1900,98105,47.6694,-122.3,1600.0369411764705,3,1779.50448,not buy,0.0,0.0
19596,19596,9191201325,2015-03-01,534000.0,4,1,2040,2750,1,0,4,1260,780,1926,1900,98105,47.6698,-122.3,2090.173090909091,3,1779.50448,not buy,0.0,0.0
19597,19597,2591820080,2014-11-03,435000.0,4,2,2130,10375,2,0,4,2130,0,1986,1900,98058,47.4381,-122.16,451.3098795180723,11,343.9592287374537,not buy,0.0,0.0
19598,19598,1432400095,2014-11-06,175000.0,3,1,1280,7572,1,0,4,1280,0,1958,1900,98058,47.4491,-122.176,248.7717908082409,11,343.9592287374537,not buy,0.0,0.0
19599,19599,8645540290,2014-11-26,358000.0,5,2,2390,8775,1,0,4,1270,1120,1980,1900,98058,47.4639,-122.17,439.1466666666666,11,343.9592287374537,not buy,0.0,0.0
19600,19600,1822069041,2014-11-13,400000.0,6,2,2320,210830,2,0,4,2320,0,1962,1900,98058,47.398,-122.081,20.42214106151876,11,343.9592287374537,sell,400000.0,72516924.19471736
19601,19601,1432400120,2014-11-11,165000.0,3,1,1010,7690,1,0,4,1010,0,1958,1900,98058,47.4501,-122.176,230.95708712613785,11,343.9592287374537,buy,165000.0,0.0
19602,19602,2472920740,2014-11-14,440000.0,4,2,2880,7386,2,0,4,2880,0,1987,1900,98058,47.4397,-122.15,641.2347684809098,11,343.9592287374537,not buy,0.0,0.0
19603,19603,9485300190,2014-10-09,300000.0,4,2,1910,8058,2,0,3,1910,0,1992,1900,98031,47.3891,-122.172,400.7446016381236,10,337.86398390342055,not buy,0.0,0.0
19604,19604,9378500050,2014-10-06,295000.0,4,2,2350,8906,2,0,3,2350,0,1993,1900,98031,47.4205,-122.215,356.5439029867505,10,337.86398390342055,not buy,0.0,0.0
19605,19605,2163300130,2014-10-01,386000.0,5,2,2740,12413,2,0,3,2740,0,1990,1900,98031,47.4199,-122.183,334.7219850157093,10,337.86398390342055,not buy,0.0,0.0
19606,19606,2787460430,2014-10-28,299950.0,2,1,1460,10506,1,0,3,1460,0,1983,1900,98031,47.4048,-122.178,307.31599086236434,10,337.86398390342055,not buy,0.0,0.0
19607,19607,1841500050,2014-10-20,334950.0,4,1,1700,40973,1,0,3,1700,0,1961,1900,98031,47.3439,-122.198,87.99457691650599,10,337.86398390342055,sell,334950.0,13843301.01247485
19608,19608,2953000300,2014-10-08,201000.0,3,1,980,9682,1,0,3,980,0,1969,1900,98031,47.4136,-122.207,223.46250774633344,10,337.86398390342055,buy,201000.0,0.0
19609,19609,3797700030,2014-10-09,262500.0,3,1,1470,10390,1,0,3,1470,0,1989,1900,98031,47.4192,-122.201,271.948989412897,10,337.86398390342055,not buy,0.0,0.0
19610,19610,5466700360,2014-10-23,234000.0,4,2,1710,7455,1,0,3,1030,680,1975,1900,98031,47.3965,-122.173,337.86398390342055,10,337.86398390342055,not buy,0.0,0.0
19611,19611,1541700010,2014-10-01,315000.0,4,2,2040,6300,2,0,3,2040,0,2003,1900,98031,47.3918,-122.185,538.2,10,337.86398390342055,not buy,0.0,0.0
19612,19612,2212200050,2014-10-28,255000.0,4,1,1650,7200,1,0,3,1100,550,1977,1900,98031,47.3944,-122.187,381.225,10,337.86398390342055,not buy,0.0,0.0
19613,19613,1450900020,2014-10-03,268000.0,3,2,1610,8416,1,0,3,1610,0,1994,1900,98031,47.397,-122.187,342.7699619771863,10,337.86398390342055,not buy,0.0,0.0
19614,19614,9542300430,2015-03-31,833000.0,4,1,2260,12238,1,0,3,2260,0,1967,1900,98005,47.5976,-122.178,732.6697172740644,3,304.76584022038566,not buy,0.0,0.0
19615,19615,424059100,2015-03-27,449228.0,5,2,3020,24750,1,0,3,1650,1370,1965,1900,98005,47.5897,-122.179,195.3733410909091,3,304.76584022038566,buy,449228.0,0.0
19616,19616,3425059218,2015-03-17,740000.0,4,2,2860,26136,1,0,3,1640,1220,1977,1900,98005,47.6033,-122.158,304.76584022038566,3,304.76584022038566,not buy,0.0,0.0
19617,19617,2533300130,2014-07-16,800000.0,3,2,1630,2640,2,0,5,1630,0,1919,1900,98119,47.6452,-122.371,3261.818181818182,7,2644.392015909091,not buy,0.0,0.0
19618,19618,6819100150,2014-07-21,677915.0,3,2,1740,3600,1,0,5,990,750,1923,1900,98119,47.6448,-122.358,2026.96585,7,2644.392015909091,not buy,0.0,0.0
19619,19619,7893804790,2014-10-10,308130.0,4,2,2300,7500,1,0,2,1650,650,1959,1900,98198,47.4125,-122.33,442.228176,10,442.228176,not buy,0.0,0.0
19620,19620,662350050,2014-05-23,950000.0,5,3,3400,7452,2,0,3,3400,0,1999,1900,98007,47.6141,-122.136,1372.2222222222222,5,659.5588235294117,not buy,0.0,0.0
19621,19621,7923600250,2015-05-15,450000.0,5,2,1870,7344,1,0,3,1870,0,1960,1900,98007,47.5951,-122.144,659.5588235294117,5,659.5588235294117,not buy,0.0,0.0
19622,19622,2207100255,2014-05-15,395300.0,3,1,1120,7000,1,0,3,1120,0,1955,1900,98007,47.5987,-122.146,607.8584571428572,5,659.5588235294117,not buy,0.0,0.0
19623,19623,3425059141,2014-05-28,999000.0,7,4,3150,34830,1,0,3,3150,0,1957,2005,98007,47.6029,-122.147,308.7348837209302,5,659.5588235294117,sell,999000.0,22972433.82352941
19624,19624,1562000120,2014-05-12,660000.0,4,2,2550,10000,1,0,3,1290,1260,1964,1900,98007,47.6208,-122.141,710.424,5,659.5588235294117,not buy,0.0,0.0
19625,19625,7140200280,2014-07-15,250000.0,4,2,1910,7700,1,0,4,1000,910,1980,1900,98030,47.369,-122.17,349.4805194805195,7,253.4617358490566,not buy,0.0,0.0
19626,19626,3830210020,2014-07-29,168000.0,3,1,1200,7210,1,0,4,1200,0,1977,1900,98030,47.3729,-122.183,250.8116504854369,7,253.4617358490566,not buy,0.0,0.0
19627,19627,9578200030,2014-07-28,312000.0,3,2,2440,13250,1,0,4,1440,1000,1977,1900,98030,47.375,-122.227,253.4617358490566,7,253.4617358490566,not buy,0.0,0.0
19628,19628,3619600143,2014-05-05,650000.0,3,1,2160,9000,1,0,4,1400,760,1949,1900,98177,47.7241,-122.369,777.4,5,499.8880239950845,not buy,0.0,0.0
19629,19629,923000270,2014-05-08,405000.0,2,1,1020,8155,1,0,4,1020,0,1948,1900,98177,47.7257,-122.361,534.570202329859,5,499.8880239950845,not buy,0.0,0.0
19630,19630,6649900030,2015-05-05,485000.0,3,2,1590,11222,1,0,4,1590,0,1948,1900,98177,47.7762,-122.367,465.2058456603101,5,499.8880239950845,not buy,0.0,0.0
19631,19631,226039186,2014-05-20,299950.0,3,1,910,8000,1,0,4,740,170,1950,1900,98177,47.7746,-122.378,403.582725,5,499.8880239950845,not buy,0.0,0.0
19632,19632,930000470,2014-05-27,675000.0,3,2,2540,7680,2,0,4,2540,0,1940,2001,98177,47.7175,-122.364,946.0546875,5,499.8880239950845,not buy,0.0,0.0
19633,19633,126039394,2015-05-08,525000.0,4,2,2300,26650,1,0,4,2300,0,1950,1900,98177,47.7771,-122.362,212.0487804878049,5,499.8880239950845,sell,525000.0,13322015.839469003
19634,19634,3904910050,2014-10-23,515000.0,3,2,1440,4394,1,0,5,1440,0,1987,1900,98029,47.5688,-122.019,1261.5976331360946,10,1261.5976331360946,not buy,0.0,0.0
19635,19635,9320200050,2014-12-16,1500000.0,4,2,2930,25697,1,0,4,2310,620,1964,1900,98004,47.6264,-122.226,628.3223722613534,12,942.2996062337996,buy,1500000.0,0.0
19636,19636,5078400090,2014-12-09,915000.0,5,2,2580,7630,1,0,4,1730,850,1954,1900,98004,47.6226,-122.205,1290.8335517693315,12,942.2996062337996,not buy,0.0,0.0
19637,19637,4389200610,2014-12-01,903000.0,2,1,1140,7800,1,0,4,1140,0,1947,1900,98004,47.6142,-122.209,1246.14,12,942.2996062337996,not buy,0.0,0.0
19638,19638,8146100610,2014-12-01,672000.0,3,1,1220,8573,1,0,4,1220,0,1954,1900,98004,47.6088,-122.193,843.7429137991368,12,942.2996062337996,not buy,0.0,0.0
19639,19639,5461300150,2014-12-11,1795000.0,5,2,2880,20274,1,0,4,1660,1220,1959,1900,98004,47.6267,-122.222,953.0127256584788,12,942.2996062337996,not buy,0.0,0.0
19640,19640,524059052,2014-12-09,975000.0,4,2,2420,15482,2,0,4,2420,0,1925,1997,98004,47.5907,-122.196,677.8775352021703,12,942.2996062337996,not buy,0.0,0.0
19641,19641,8086000201,2014-12-04,875000.0,3,2,1820,6848,1,0,4,1820,0,1953,1900,98004,47.6287,-122.207,1375.365070093458,12,942.2996062337996,not buy,0.0,0.0
19642,19642,6684500040,2014-12-02,725000.0,3,1,940,8377,1,0,4,940,0,1952,1900,98004,47.5974,-122.2,931.58648680912,12,942.2996062337996,not buy,0.0,0.0
19643,19643,3210700170,2014-12-02,650000.0,4,2,1610,8976,1,0,4,1610,0,1966,1900,98004,47.6011,-122.192,779.4786096256685,12,942.2996062337996,not buy,0.0,0.0
19644,19644,9533600100,2014-12-08,1315000.0,4,3,2860,10292,1,0,4,2860,0,1953,1999,98004,47.6286,-122.206,1375.3070345899728,12,942.2996062337996,not buy,0.0,0.0
19645,19645,1682000280,2015-03-19,240000.0,3,1,1100,7373,1,0,4,1100,0,1968,1900,98092,47.3124,-122.183,350.3811203038112,3,271.82287333316003,not buy,0.0,0.0
19646,19646,1721059230,2015-03-04,265953.0,3,1,1470,13068,1,0,4,1470,0,1975,1900,98092,47.3096,-122.197,219.06321487603304,3,271.82287333316003,not buy,0.0,0.0
19647,19647,4137000250,2015-03-18,355000.0,4,2,2130,9268,2,0,4,2130,0,1985,1900,98092,47.262,-122.22,412.302546396202,3,271.82287333316003,not buy,0.0,0.0
19648,19648,3668000670,2015-03-27,200000.0,3,2,1430,7905,1,0,4,1430,0,1988,1900,98092,47.2757,-122.145,272.33396584440226,3,271.82287333316003,not buy,0.0,0.0
19649,19649,2721059173,2015-03-09,204555.0,3,1,1260,15000,1,0,4,1260,0,1983,1900,98092,47.2737,-122.153,146.788668,3,271.82287333316003,buy,204555.0,0.0
19650,19650,1657300270,2015-03-12,433495.0,4,2,3010,10925,2,0,4,3010,0,1988,1900,98092,47.3326,-122.201,427.1066526315789,3,271.82287333316003,not buy,0.0,0.0
19651,19651,4312700340,2015-03-18,178000.0,4,1,1200,11163,1,0,4,1200,0,1970,1900,98092,47.3024,-122.106,171.63773179252888,3,271.82287333316003,buy,178000.0,0.0
19652,19652,3121069038,2015-03-26,355000.0,3,2,2620,78843,1,0,4,1310,1310,1964,1900,98092,47.2584,-122.093,48.466192306228834,3,271.82287333316003,sell,355000.0,21431330.802206337
19653,19653,2212700180,2015-03-19,260000.0,3,1,1460,10000,1,0,4,1460,0,1967,1900,98092,47.342,-122.195,279.864,3,271.82287333316003,not buy,0.0,0.0
19654,19654,2599001010,2015-03-26,196000.0,3,1,1090,7400,1,0,4,1090,0,1962,1900,98092,47.2923,-122.19,285.1005405405405,3,271.82287333316003,not buy,0.0,0.0
19655,19655,1565100010,2015-03-27,225000.0,3,2,1590,9200,1,0,4,1110,480,1979,1900,98092,47.2917,-122.184,263.25,3,271.82287333316003,not buy,0.0,0.0
19656,19656,1683600110,2015-03-05,230000.0,3,1,1720,9125,1,0,4,1140,580,1981,1900,98092,47.3173,-122.181,271.3117808219178,3,271.82287333316003,not buy,0.0,0.0
19657,19657,4067600275,2014-08-26,630000.0,3,1,1360,13000,1,0,5,1360,0,1945,1900,98010,47.3359,-122.033,521.64,8,281.54207660743657,not buy,0.0,0.0
19658,19658,3222079136,2014-08-18,213000.0,3,1,1200,55321,1,0,5,1200,0,1977,1900,98010,47.3492,-121.935,41.4441532148732,8,281.54207660743657,sell,213000.0,15575189.219999999
19659,19659,6447300345,2015-04-06,1160000.0,4,3,2680,15438,2,0,3,2680,0,1902,1956,98039,47.6109,-122.226,808.7990672366886,4,1452.2066682160512,buy,1160000.0,0.0
19660,19660,3262300322,2015-04-08,1651000.0,4,3,3640,13530,1,0,3,2570,1070,1924,2000,98039,47.6293,-122.238,1313.478492239468,4,1452.2066682160512,not buy,0.0,0.0
19661,19661,3262300920,2015-04-08,1200000.0,4,3,2150,8119,2,0,3,2150,0,1953,2004,98039,47.6335,-122.236,1590.9348441926345,4,1452.2066682160512,not buy,0.0,0.0
19662,19662,3262300485,2015-04-21,2250000.0,5,5,3410,8118,2,0,3,3410,0,2006,1900,98039,47.6295,-122.236,2983.370288248337,4,1452.2066682160512,not buy,0.0,0.0
19663,19663,3450300020,2015-03-18,329000.0,4,2,1850,9126,1,0,5,1850,0,1963,1900,98059,47.5009,-122.164,388.0512820512821,3,485.9927382384215,not buy,0.0,0.0
19664,19664,2787700630,2015-03-18,399000.0,4,2,2100,7355,1,0,5,2100,0,1969,1900,98059,47.5078,-122.161,583.9341944255608,3,485.9927382384215,not buy,0.0,0.0
19665,19665,3578400950,2014-08-01,492450.0,3,1,1540,13002,1,0,2,1200,340,1984,1900,98074,47.6231,-122.044,407.6858790955238,8,411.8106907165435,not buy,0.0,0.0
19666,19666,6817800330,2014-08-12,405000.0,2,1,1090,10481,1,0,2,780,310,1981,1900,98074,47.632,-122.03,415.9355023375632,8,411.8106907165435,not buy,0.0,0.0
19667,19667,4100000050,2014-10-30,813000.0,3,1,2080,11866,1,0,3,2080,0,1960,1900,98005,47.5872,-122.173,737.4963762009102,10,737.4963762009102,not buy,0.0,0.0
19668,19668,1693600080,2014-10-30,935100.0,4,3,3200,8049,1,0,3,2700,500,1980,1900,98005,47.5841,-122.172,1250.5176295191948,10,737.4963762009102,not buy,0.0,0.0
19669,19669,4100000040,2014-10-23,788000.0,5,2,2910,9454,1,0,3,1910,1000,1972,1900,98005,47.5871,-122.173,897.189760947747,10,737.4963762009102,not buy,0.0,0.0
19670,19670,2225059336,2014-10-06,1150000.0,6,3,4090,49542,2,0,3,3100,990,1984,1900,98005,47.6408,-122.153,249.8607242339833,10,737.4963762009102,sell,1150000.0,36537045.469745494
19671,19671,2225059240,2014-10-28,935000.0,5,2,3150,35283,1,0,3,1800,1350,1975,1900,98005,47.6368,-122.157,285.2461525380495,10,737.4963762009102,sell,935000.0,26021084.641496714
19672,19672,8857600680,2015-03-13,285900.0,5,1,1690,7725,1,0,4,1690,0,1961,1900,98032,47.3859,-122.288,398.37250485436886,3,398.37250485436886,not buy,0.0,0.0
19673,19673,2785000480,2015-01-08,768500.0,4,1,3620,10400,1,0,4,1820,1800,1965,1900,98005,47.6069,-122.167,795.3974999999999,1,641.8201788796484,not buy,0.0,0.0
19674,19674,1546600020,2015-01-14,760000.0,3,2,2280,12746,1,0,4,1490,790,1973,1900,98005,47.6362,-122.175,641.8201788796484,1,641.8201788796484,not buy,0.0,0.0
19675,19675,1445500010,2015-01-13,855000.0,4,2,2480,36974,2,0,4,2480,0,1973,1900,98005,47.6441,-122.154,248.91058581706065,1,641.8201788796484,sell,855000.0,23730659.29389612
19676,19676,4346300010,2014-06-18,545500.0,3,2,1560,9361,1,0,4,1360,200,1936,1900,98108,47.5591,-122.295,627.2579852579853,6,690.1122994652407,not buy,0.0,0.0
19677,19677,1708400370,2014-06-26,339000.0,2,1,950,7954,1,0,4,950,0,1941,1900,98108,47.557,-122.306,458.7623837063113,6,690.1122994652407,buy,339000.0,0.0
19678,19678,3959401284,2014-06-26,440000.0,3,1,2120,6290,1,0,4,1220,900,1949,1900,98108,47.5658,-122.318,752.966613672496,6,690.1122994652407,not buy,0.0,0.0
19679,19679,3959401645,2014-06-04,355000.0,2,1,1650,4000,1,0,4,950,700,1947,1900,98108,47.5622,-122.319,955.305,6,690.1122994652407,not buy,0.0,0.0
19680,19680,844000425,2014-12-23,199999.0,3,1,960,10815,1,0,5,960,0,1900,1900,98010,47.3091,-122.006,199.05587018030516,12,199.05587018030516,not buy,0.0,0.0
19681,19681,5100402668,2015-02-18,495000.0,3,1,1570,5510,1,0,4,1070,500,1940,1900,98115,47.6942,-122.319,967.0018148820328,2,1166.8176,not buy,0.0,0.0
19682,19682,1868903130,2015-02-12,542000.0,4,1,1540,5000,1,0,4,1090,450,1922,1900,98115,47.6754,-122.294,1166.8176,2,1166.8176,not buy,0.0,0.0
19683,19683,5652600427,2015-02-24,420000.0,4,2,1700,6375,1,0,4,850,850,1950,1900,98115,47.6973,-122.295,709.1576470588235,2,1166.8176,buy,420000.0,0.0
19684,19684,2887703155,2015-02-25,642000.0,6,1,1530,4305,1,0,4,1530,0,1921,1900,98115,47.6862,-122.31,1605.223693379791,2,1166.8176,not buy,0.0,0.0
19685,19685,9528102865,2015-02-26,794500.0,5,3,3030,4120,1,0,4,1930,1100,1913,1900,98115,47.6771,-122.319,2075.727669902913,2,1166.8176,not buy,0.0,0.0
19686,19686,7504060020,2015-01-22,657500.0,4,2,2520,10370,2,0,3,2520,0,1980,1900,98074,47.6377,-122.049,682.4811957569913,1,710.3771193199743,not buy,0.0,0.0
19687,19687,8635760480,2015-01-27,473975.0,3,2,2330,3610,2,0,3,2330,0,1999,1900,98074,47.6022,-122.021,1413.2595290858724,1,710.3771193199743,not buy,0.0,0.0
19688,19688,1954440080,2015-01-29,532000.0,3,2,1830,8022,2,0,3,1830,0,1987,1900,98074,47.6198,-122.044,713.8429319371728,1,710.3771193199743,not buy,0.0,0.0
19689,19689,6352600490,2015-01-14,820000.0,4,3,2770,8049,2,0,3,2770,0,2002,1900,98074,47.6469,-122.081,1096.5933656354828,1,710.3771193199743,not buy,0.0,0.0
19690,19690,8562900590,2015-01-22,865000.0,4,3,3380,11270,2,0,3,2160,1220,2007,1900,98074,47.6124,-122.06,826.1632653061224,1,710.3771193199743,not buy,0.0,0.0
19691,19691,7504101280,2015-01-26,722800.0,3,3,4330,14600,2,0,3,3630,700,1985,1900,98074,47.6341,-122.044,532.8917260273972,1,710.3771193199743,not buy,0.0,0.0
19692,19692,1939050110,2015-01-13,500000.0,3,2,1440,15661,1,0,3,1180,260,1988,1900,98074,47.6225,-122.038,343.6562160781559,1,710.3771193199743,sell,500000.0,11125216.065670118
19693,19693,1939100560,2015-01-16,749950.0,4,2,2620,8312,2,0,3,2620,0,1990,1900,98074,47.6272,-122.033,971.1816410009624,1,710.3771193199743,not buy,0.0,0.0
19694,19694,7504020400,2015-01-27,615000.0,4,2,2360,15860,1,0,3,2360,0,1977,1900,98074,47.6307,-122.051,417.3934426229508,1,710.3771193199743,buy,615000.0,0.0
